DISTRICT,YEAR,MILLETS,SOIL,PH,TEMPERATURE,HUMIDITY,RAINFALL,Area(Hectare),Production(Tonnes),Yield(Tonnes/Hectare)
JASHPUR,2015,Bajra,red yellow,5.83,43.58,63.06,855,19,6,0.32
JASHPUR,2016,Bajra,red yellow,5.83,42.92,61.25,1178.4,44,18,0.41
JASHPUR,2017,Bajra,red yellow,5.83,43.98,60.88,1186.9,23,10,0.43
JASHPUR,2018,Bajra,red yellow,5.83,41.77,59.81,1000.1,13,5,0.38
JASHPUR,2019,Bajra,red yellow,5.83,43.76,63.06,1297.6,10,5,0.5
JASHPUR,2000,Barley,red yellow,5.83,42.63,57.31,1671.7,17,16,0.94
JASHPUR,2001,Barley,red yellow,5.83,43.35,59.38,1743.6,18,17,0.94
JASHPUR,2002,Barley,red yellow,5.83,44.09,58.31,1366.3,19,14,0.74
JASHPUR,2003,Barley,red yellow,5.83,43.71,62,1827.3,18,15,0.83
JASHPUR,2004,Barley,red yellow,5.83,42.87,64.56,1154.9,20,16,0.8
JASHPUR,2005,Barley,red yellow,5.83,43.62,59.44,1223.9,18,17,0.94
JASHPUR,2006,Barley,red yellow,5.83,42.68,62.38,1064.9,19,12,0.63
JASHPUR,2007,Barley,red yellow,5.83,43.35,64.44,1299.5,20,21,1.05
JASHPUR,2008,Barley,red yellow,5.83,42.37,64.38,1390.3,22,22,1
JASHPUR,2009,Barley,red yellow,5.83,43.54,58.69,1087.7,20,20,1
JASHPUR,2010,Barley,red yellow,5.83,43.59,58.5,1055.4,18,9,0.5
JASHPUR,2011,Barley,red yellow,5.83,41.65,63.06,1052.5,18,16,0.89
JASHPUR,2012,Barley,red yellow,5.83,43.8,61.88,953.2,14,9,0.64
JASHPUR,2013,Barley,red yellow,5.83,43.8,65.75,898.5,18,18,1
JASHPUR,2014,Barley,red yellow,5.83,42.34,64.56,792.1,15,19,1.27
JASHPUR,2015,Barley,red yellow,5.83,43.58,63.06,855,8,5,0.63
JASHPUR,1998,Jowar,red yellow,5.83,42.68,62.38,1064.9,200,200,1
JASHPUR,2000,Jowar,red yellow,5.83,42.63,57.31,1671.7,118,92,0.78
JASHPUR,2001,Jowar,red yellow,5.83,43.35,59.38,1743.6,103,102,0.99
JASHPUR,2002,Jowar,red yellow,5.83,44.09,58.31,1366.3,132,169,1.28
JASHPUR,2003,Jowar,red yellow,5.83,43.71,62,1827.3,137,137,1
JASHPUR,2004,Jowar,red yellow,5.83,42.87,64.56,1154.9,148,106,0.72
JASHPUR,2005,Jowar,red yellow,5.83,43.62,59.44,1223.9,121,107,0.88
JASHPUR,2006,Jowar,red yellow,5.83,42.68,62.38,1064.9,104,101,0.97
JASHPUR,2007,Jowar,red yellow,5.83,43.35,64.44,1299.5,105,124,1.18
JASHPUR,2008,Jowar,red yellow,5.83,42.37,64.38,1390.3,106,173,1.63
JASHPUR,2009,Jowar,red yellow,5.83,43.54,58.69,1087.7,411,594,1.45
JASHPUR,2010,Jowar,red yellow,5.83,43.59,58.5,1055.4,108,169,1.56
JASHPUR,2011,Jowar,red yellow,5.83,41.65,63.06,1052.5,112,93,0.83
JASHPUR,2012,Jowar,red yellow,5.83,43.8,61.88,953.2,104,80,0.77
JASHPUR,2013,Jowar,red yellow,5.83,43.8,65.75,898.5,130,91,0.7
JASHPUR,2014,Jowar,red yellow,5.83,42.34,64.56,792.1,115,99,0.86
JASHPUR,2015,Jowar,red yellow,5.83,43.58,63.06,855,105,122,1.16
JASHPUR,2016,Jowar,red yellow,5.83,42.92,61.25,1178.4,96,130,1.35
JASHPUR,2017,Jowar,red yellow,5.83,43.98,60.88,1186.9,93,148,1.59
JASHPUR,2018,Jowar,red yellow,5.83,41.77,59.81,1000.1,104,118,1.13
JASHPUR,2019,Jowar,red yellow,5.83,43.76,63.06,1297.6,80,133,1.66
JASHPUR,1998,Maize,red yellow,5.83,42.68,62.38,1064.9,6700,9700,1.45
JASHPUR,1999,Maize,red yellow,5.83,44.42,60.94,1688.3,6727,12409,1.84
JASHPUR,2000,Maize,red yellow,5.83,42.63,57.31,1671.7,6646,10039,1.51
JASHPUR,2001,Maize,red yellow,5.83,43.35,59.38,1743.6,6555,5981,0.91
JASHPUR,2002,Maize,red yellow,5.83,44.09,58.31,1366.3,6442,8950,1.39
JASHPUR,2003,Maize,red yellow,5.83,43.71,62,1827.3,6475,9550,1.47
JASHPUR,2004,Maize,red yellow,5.83,42.87,64.56,1154.9,6338,10681,1.69
JASHPUR,2005,Maize,red yellow,5.83,43.62,59.44,1223.9,6100,7614,1.25
JASHPUR,2006,Maize,red yellow,5.83,42.68,62.38,1064.9,6331,7335,1.16
JASHPUR,2007,Maize,red yellow,5.83,43.35,64.44,1299.5,6057,9945,1.64
JASHPUR,2008,Maize,red yellow,5.83,42.37,64.38,1390.3,6040,8625,1.43
JASHPUR,2009,Maize,red yellow,5.83,43.54,58.69,1087.7,5812,10003,1.72
JASHPUR,2010,Maize,red yellow,5.83,43.59,58.5,1055.4,5891,10002,1.7
JASHPUR,2011,Maize,red yellow,5.83,41.65,63.06,1052.5,5862,9140,1.56
JASHPUR,2012,Maize,red yellow,5.83,43.8,61.88,953.2,5703,10574,1.85
JASHPUR,2013,Maize,red yellow,5.83,43.8,65.75,898.5,5563,12224,2.2
JASHPUR,2014,Maize,red yellow,5.83,42.34,64.56,792.1,5630,10554,1.87
JASHPUR,2015,Maize,red yellow,5.83,43.58,63.06,855,5451,8728,1.6
JASHPUR,2016,Maize,red yellow,5.83,42.92,61.25,1178.4,5572,13245,2.38
JASHPUR,2017,Maize,red yellow,5.83,43.98,60.88,1186.9,5435,13679,2.52
JASHPUR,2018,Maize,red yellow,5.83,41.77,59.81,1000.1,5257,11640,2.21
JASHPUR,2019,Maize,red yellow,5.83,43.76,63.06,1297.6,5587,16938,3.03
JASHPUR,1999,Ragi,red yellow,5.83,44.42,60.94,1688.3,1062,274,0.26
JASHPUR,2000,Ragi,red yellow,5.83,42.63,57.31,1671.7,1075,272,0.25
JASHPUR,2001,Ragi,red yellow,5.83,43.35,59.38,1743.6,886,224,0.25
JASHPUR,2002,Ragi,red yellow,5.83,44.09,58.31,1366.3,835,208,0.25
JASHPUR,2003,Ragi,red yellow,5.83,43.71,62,1827.3,802,200,0.25
JASHPUR,2004,Ragi,red yellow,5.83,42.87,64.56,1154.9,700,121,0.17
JASHPUR,2006,Ragi,red yellow,5.83,42.68,62.38,1064.9,595,145,0.24
JASHPUR,2007,Ragi,red yellow,5.83,43.35,64.44,1299.5,607,153,0.25
JASHPUR,2008,Ragi,red yellow,5.83,42.37,64.38,1390.3,701,178,0.25
JASHPUR,2009,Ragi,red yellow,5.83,43.54,58.69,1087.7,504,128,0.25
JASHPUR,2010,Ragi,red yellow,5.83,43.59,58.5,1055.4,393,85,0.22
JASHPUR,2011,Ragi,red yellow,5.83,41.65,63.06,1052.5,365,86,0.24
JASHPUR,2012,Ragi,red yellow,5.83,43.8,61.88,953.2,343,87,0.25
JASHPUR,2013,Ragi,red yellow,5.83,43.8,65.75,898.5,364,95,0.26
JASHPUR,2014,Ragi,red yellow,5.83,42.34,64.56,792.1,338,85,0.25
JASHPUR,2015,Ragi,red yellow,5.83,43.58,63.06,855,321,48,0.15
JASHPUR,2016,Ragi,red yellow,5.83,42.92,61.25,1178.4,309,56,0.18
JASHPUR,2017,Ragi,red yellow,5.83,43.98,60.88,1186.9,243,42,0.17
JASHPUR,2018,Ragi,red yellow,5.83,41.77,59.81,1000.1,233,42,0.18
JASHPUR,2019,Ragi,red yellow,5.83,43.76,63.06,1297.6,163,25,0.15
JASHPUR,1998,Ragi,red yellow,5.83,42.68,62.38,1064.9,11400,4400,0.39
JASHPUR,2000,Ragi,red yellow,5.83,42.63,57.31,1671.7,9315,1877,0.2
JASHPUR,2001,Ragi,red yellow,5.83,43.35,59.38,1743.6,9517,2699,0.28
JASHPUR,2002,Ragi,red yellow,5.83,44.09,58.31,1366.3,8380,1959,0.23
JASHPUR,2003,Ragi,red yellow,5.83,43.71,62,1827.3,7510,2338,0.31
JASHPUR,2004,Ragi,red yellow,5.83,42.87,64.56,1154.9,6541,1859,0.28
JASHPUR,2005,Ragi,red yellow,5.83,43.62,59.44,1223.9,6845,1391,0.2
JASHPUR,2006,Ragi,red yellow,5.83,42.68,62.38,1064.9,4480,1422,0.32
JASHPUR,2007,Ragi,red yellow,5.83,43.35,64.44,1299.5,5180,1572,0.3
JASHPUR,2008,Ragi,red yellow,5.83,42.37,64.38,1390.3,4959,1267,0.26
JASHPUR,2009,Ragi,red yellow,5.83,43.54,58.69,1087.7,4420,770,0.17
JASHPUR,2010,Ragi,red yellow,5.83,43.59,58.5,1055.4,3609,942,0.26
JASHPUR,2011,Ragi,red yellow,5.83,41.65,63.06,1052.5,3176,809,0.25
JASHPUR,2012,Ragi,red yellow,5.83,43.8,61.88,953.2,3085,839,0.27
JASHPUR,2013,Ragi,red yellow,5.83,43.8,65.75,898.5,3461,930,0.27
JASHPUR,2014,Ragi,red yellow,5.83,42.34,64.56,792.1,3325,952,0.29
JASHPUR,2015,Ragi,red yellow,5.83,43.58,63.06,855,3113,733,0.24
JASHPUR,2016,Ragi,red yellow,5.83,42.92,61.25,1178.4,3037,1112,0.37
JASHPUR,2017,Ragi,red yellow,5.83,43.98,60.88,1186.9,1820,820,0.45
JASHPUR,2018,Ragi,red yellow,5.83,41.77,59.81,1000.1,2758,1123,0.41
JASHPUR,2019,Ragi,red yellow,5.83,43.76,63.06,1297.6,2618,955,0.36
KABIRDHAM,2000,Bajra,red loamy,6.7,45.62,46.06,1396.6,9,7,0.78
KABIRDHAM,2001,Bajra,red loamy,6.7,46.37,54.19,1210.9,5,4,0.8
KABIRDHAM,2002,Bajra,red loamy,6.7,46.77,49.5,1004,5,4,0.8
KABIRDHAM,2006,Bajra,red loamy,6.7,45.19,55.38,992.8,3,3,1
KABIRDHAM,2007,Bajra,red loamy,6.7,45.39,55.19,935.5,3,1,0.33
KABIRDHAM,2008,Bajra,red loamy,6.7,44.74,55.44,1014.9,3,1,0.33
KABIRDHAM,2010,Bajra,red loamy,6.7,46.61,54.19,791.6,6,5,0.83
KABIRDHAM,2012,Bajra,red loamy,6.7,44.68,57.81,760.2,2,2,1
KABIRDHAM,2013,Bajra,red loamy,6.7,46.56,55.75,753.8,107,98,0.92
KABIRDHAM,2014,Bajra,red loamy,6.7,47.2,60.62,855.3,83,63,0.76
KABIRDHAM,2016,Bajra,red loamy,6.7,45.16,54.69,855.5,3,3,1
KABIRDHAM,1998,Jowar,red loamy,6.7,47.85,59.06,1161.2,100,100,1
KABIRDHAM,2000,Jowar,red loamy,6.7,45.62,46.06,1396.6,149,60,0.4
KABIRDHAM,2001,Jowar,red loamy,6.7,46.37,54.19,1210.9,184,165,0.9
KABIRDHAM,2002,Jowar,red loamy,6.7,46.77,49.5,1004,153,124,0.81
KABIRDHAM,2003,Jowar,red loamy,6.7,47.61,56.81,950.7,153,120,0.78
KABIRDHAM,2004,Jowar,red loamy,6.7,44.76,57.12,677.1,155,95,0.61
KABIRDHAM,2005,Jowar,red loamy,6.7,45.9,55.81,978.6,154,111,0.72
KABIRDHAM,2006,Jowar,red loamy,6.7,45.19,55.38,992.8,145,106,0.73
KABIRDHAM,2007,Jowar,red loamy,6.7,45.39,55.19,935.5,142,119,0.84
KABIRDHAM,2008,Jowar,red loamy,6.7,44.74,55.44,1014.9,139,169,1.22
KABIRDHAM,2009,Jowar,red loamy,6.7,45.78,50.94,831.3,139,159,1.14
KABIRDHAM,2010,Jowar,red loamy,6.7,46.61,54.19,791.6,225,364,1.62
KABIRDHAM,2011,Jowar,red loamy,6.7,44.68,57.81,760.2,208,165,0.79
KABIRDHAM,2012,Jowar,red loamy,6.7,46.56,55.75,753.8,790,568,0.72
KABIRDHAM,2013,Jowar,red loamy,6.7,47.2,60.62,855.3,221,144,0.65
KABIRDHAM,2014,Jowar,red loamy,6.7,47.09,59.06,1083.3,146,118,0.81
KABIRDHAM,2015,Jowar,red loamy,6.7,46.47,57,797.8,141,150,1.06
KABIRDHAM,2016,Jowar,red loamy,6.7,45.16,54.69,855.5,5,6,1.2
KABIRDHAM,2017,Jowar,red loamy,6.7,46.39,53.12,862.6,67,74,1.1
KABIRDHAM,2018,Jowar,red loamy,6.7,45.37,51.94,644.4,33,34,1.03
KABIRDHAM,2019,Jowar,red loamy,6.7,46.14,58.12,893.8,42,45,1.07
KABIRDHAM,1998,Maize,red loamy,6.7,47.85,59.06,1161.2,3400,3500,1.03
KABIRDHAM,2000,Maize,red loamy,6.7,45.62,46.06,1396.6,3302,2187,0.66
KABIRDHAM,2001,Maize,red loamy,6.7,46.37,54.19,1210.9,3191,2191,0.69
KABIRDHAM,2002,Maize,red loamy,6.7,46.77,49.5,1004,3042,4373,1.44
KABIRDHAM,2003,Maize,red loamy,6.7,47.61,56.81,950.7,2880,2662,0.92
KABIRDHAM,2004,Maize,red loamy,6.7,44.76,57.12,677.1,2822,3210,1.14
KABIRDHAM,2005,Maize,red loamy,6.7,45.9,55.81,978.6,2815,2568,0.91
KABIRDHAM,2006,Maize,red loamy,6.7,45.19,55.38,992.8,2699,2519,0.93
KABIRDHAM,2007,Maize,red loamy,6.7,45.39,55.19,935.5,2648,2860,1.08
KABIRDHAM,2008,Maize,red loamy,6.7,44.74,55.44,1014.9,2715,2686,0.99
KABIRDHAM,2009,Maize,red loamy,6.7,45.78,50.94,831.3,2584,3028,1.17
KABIRDHAM,2010,Maize,red loamy,6.7,46.61,54.19,791.6,2773,3982,1.44
KABIRDHAM,2011,Maize,red loamy,6.7,44.68,57.81,760.2,2829,3665,1.3
KABIRDHAM,2012,Maize,red loamy,6.7,46.56,55.75,753.8,2166,3338,1.54
KABIRDHAM,2013,Maize,red loamy,6.7,47.2,60.62,855.3,2589,5071,1.96
KABIRDHAM,2014,Maize,red loamy,6.7,47.09,59.06,1083.3,2551,3840,1.51
KABIRDHAM,2015,Maize,red loamy,6.7,46.47,57,797.8,2290,3497,1.53
KABIRDHAM,2016,Maize,red loamy,6.7,45.16,54.69,855.5,1896,3270,1.72
KABIRDHAM,2017,Maize,red loamy,6.7,46.39,53.12,862.6,2215,3977,1.8
KABIRDHAM,2018,Maize,red loamy,6.7,45.37,51.94,644.4,1746,2375,1.36
KABIRDHAM,2019,Maize,red loamy,6.7,46.14,58.12,893.8,1427,2895,2.03
KABIRDHAM,2000,Ragi,red loamy,6.7,45.62,46.06,1396.6,31604,4254,0.13
KABIRDHAM,2001,Ragi,red loamy,6.7,46.37,54.19,1210.9,32324,9039,0.28
KABIRDHAM,2002,Ragi,red loamy,6.7,46.77,49.5,1004,30542,5443,0.18
KABIRDHAM,2003,Ragi,red loamy,6.7,47.61,56.81,950.7,28637,7772,0.27
KABIRDHAM,2004,Ragi,red loamy,6.7,44.76,57.12,677.1,25088,6100,0.24
KABIRDHAM,2005,Ragi,red loamy,6.7,45.9,55.81,978.6,22439,4378,0.2
KABIRDHAM,2006,Ragi,red loamy,6.7,45.19,55.38,992.8,19011,5374,0.28
KABIRDHAM,2007,Ragi,red loamy,6.7,45.39,55.19,935.5,16813,4456,0.27
KABIRDHAM,2008,Ragi,red loamy,6.7,44.74,55.44,1014.9,17065,3673,0.22
KABIRDHAM,2009,Ragi,red loamy,6.7,45.78,50.94,831.3,15627,2883,0.18
KABIRDHAM,2010,Ragi,red loamy,6.7,46.61,54.19,791.6,14783,2515,0.17
KABIRDHAM,2011,Ragi,red loamy,6.7,44.68,57.81,760.2,13539,2299,0.17
KABIRDHAM,2012,Ragi,red loamy,6.7,46.56,55.75,753.8,12605,2932,0.23
KABIRDHAM,2013,Ragi,red loamy,6.7,47.2,60.62,855.3,10727,2648,0.25
KABIRDHAM,2014,Ragi,red loamy,6.7,47.09,59.06,1083.3,8662,2379,0.27
KABIRDHAM,2015,Ragi,red loamy,6.7,46.47,57,797.8,6858,1477,0.22
KABIRDHAM,2016,Ragi,red loamy,6.7,45.16,54.69,855.5,6186,2454,0.4
KABIRDHAM,2017,Ragi,red loamy,6.7,46.39,53.12,862.6,6046,1804,0.3
KABIRDHAM,2018,Ragi,red loamy,6.7,45.37,51.94,644.4,5555,1788,0.32
KABIRDHAM,2019,Ragi,red loamy,6.7,46.14,58.12,893.8,4400,1498,0.34
KANKER,1998,Jowar,red loamy,5.7,44.22,62.75,1501.3,500,600,1.2
KANKER,2000,Jowar,red loamy,5.7,45.71,59.12,1660.4,448,37,0.08
KANKER,2001,Jowar,red loamy,5.7,45.24,55.88,1192.4,445,532,1.2
KANKER,2002,Jowar,red loamy,5.7,45.69,60.06,1782.3,420,289,0.69
KANKER,2003,Jowar,red loamy,5.7,46.24,55.44,1765.3,428,544,1.27
KANKER,2004,Jowar,red loamy,5.7,46.76,60,1863.6,384,329,0.86
KANKER,2005,Jowar,red loamy,5.7,44.2,64.81,1195.8,391,390,1
KANKER,2006,Jowar,red loamy,5.7,45.37,61.81,1608.3,362,373,1.03
KANKER,2007,Jowar,red loamy,5.7,44.15,64.31,1958.1,354,447,1.26
KANKER,2008,Jowar,red loamy,5.7,44.67,61.69,1883.6,354,552,1.56
KANKER,2009,Jowar,red loamy,5.7,44.15,63,1674.7,354,630,1.78
KANKER,2010,Jowar,red loamy,5.7,45.26,57.69,1409.4,282,550,1.95
KANKER,2011,Jowar,red loamy,5.7,46.13,61.5,1564.2,247,169,0.68
KANKER,2012,Jowar,red loamy,5.7,42.9,65.62,1344.6,269,232,0.86
KANKER,2013,Jowar,red loamy,5.7,46.45,62.06,1368.1,175,96,0.55
KANKER,2014,Jowar,red loamy,5.7,46.6,66.25,1591.6,167,138,0.83
KANKER,2015,Jowar,red loamy,5.7,45.4,65.12,1550.5,120,111,0.93
KANKER,2016,Jowar,red loamy,5.7,45.72,64.25,1221.6,99,183,1.85
KANKER,2017,Jowar,red loamy,5.7,44.52,60.75,1814,72,94,1.31
KANKER,2018,Jowar,red loamy,5.7,45.52,61.31,1125.5,34,40,1.18
KANKER,2019,Jowar,red loamy,5.7,44.85,61,1345.3,15,23,1.53
KANKER,1998,Maize,red loamy,5.7,44.22,62.75,1501.3,3700,5800,1.57
KANKER,1999,Maize,red loamy,5.7,45.71,59.12,1660.4,3916,7236,1.85
KANKER,2000,Maize,red loamy,5.7,45.24,55.88,1192.4,3305,4501,1.36
KANKER,2001,Maize,red loamy,5.7,45.69,60.06,1782.3,3806,3698,0.97
KANKER,2002,Maize,red loamy,5.7,46.24,55.44,1765.3,3928,3633,0.92
KANKER,2003,Maize,red loamy,5.7,46.76,60,1863.6,7031,11392,1.62
KANKER,2004,Maize,red loamy,5.7,44.2,64.81,1195.8,6833,10552,1.54
KANKER,2005,Maize,red loamy,5.7,45.37,61.81,1608.3,7348,11929,1.62
KANKER,2006,Maize,red loamy,5.7,44.15,64.31,1958.1,8044,11787,1.47
KANKER,2007,Maize,red loamy,5.7,44.67,61.69,1883.6,8235,16293,1.98
KANKER,2008,Maize,red loamy,5.7,44.15,63,1674.7,8235,14918,1.81
KANKER,2009,Maize,red loamy,5.7,45.26,57.69,1409.4,8235,15901,1.93
KANKER,2010,Maize,red loamy,5.7,46.13,61.5,1564.2,9269,18868,2.04
KANKER,2011,Maize,red loamy,5.7,42.9,65.62,1344.6,10461,21575,2.06
KANKER,2012,Maize,red loamy,5.7,46.45,62.06,1368.1,10823,20365,1.88
KANKER,2013,Maize,red loamy,5.7,46.6,66.25,1591.6,11511,25705,2.23
KANKER,2014,Maize,red loamy,5.7,45.4,65.12,1550.5,11213,22076,1.97
KANKER,2015,Maize,red loamy,5.7,45.72,64.25,1221.6,10554,20241,1.92
KANKER,2016,Maize,red loamy,5.7,44.52,60.75,1814,10056,28527,2.84
KANKER,2017,Maize,red loamy,5.7,45.52,61.31,1125.5,9892,26784,2.71
KANKER,2018,Maize,red loamy,5.7,44.85,61,1345.3,9014,28765,3.19
KANKER,2019,Maize,red loamy,5.7,44.22,62.75,1501.3,10369,34590,3.34
KANKER,1999,Ragi,red loamy,5.7,45.71,59.12,1660.4,1546,432,0.28
KANKER,2000,Ragi,red loamy,5.7,45.24,55.88,1192.4,1580,362,0.23
KANKER,2001,Ragi,red loamy,5.7,45.69,60.06,1782.3,1594,511,0.32
KANKER,2002,Ragi,red loamy,5.7,46.24,55.44,1765.3,1503,213,0.14
KANKER,2003,Ragi,red loamy,5.7,46.76,60,1863.6,1517,487,0.32
KANKER,2004,Ragi,red loamy,5.7,44.2,64.81,1195.8,1565,415,0.27
KANKER,2006,Ragi,red loamy,5.7,44.15,64.31,1958.1,1487,408,0.27
KANKER,2007,Ragi,red loamy,5.7,44.67,61.69,1883.6,1527,454,0.3
KANKER,2008,Ragi,red loamy,5.7,44.15,63,1674.7,1515,451,0.3
KANKER,2009,Ragi,red loamy,5.7,45.26,57.69,1409.4,1529,455,0.3
KANKER,2010,Ragi,red loamy,5.7,46.13,61.5,1564.2,1430,393,0.27
KANKER,2011,Ragi,red loamy,5.7,42.9,65.62,1344.6,1441,271,0.19
KANKER,2012,Ragi,red loamy,5.7,46.45,62.06,1368.1,1453,426,0.29
KANKER,2013,Ragi,red loamy,5.7,46.6,66.25,1591.6,1443,357,0.25
KANKER,2014,Ragi,red loamy,5.7,45.4,65.12,1550.5,1447,278,0.19
KANKER,2015,Ragi,red loamy,5.7,45.72,64.25,1221.6,1516,207,0.14
KANKER,2016,Ragi,red loamy,5.7,44.52,60.75,1814,1474,263,0.18
KANKER,2017,Ragi,red loamy,5.7,45.52,61.31,1125.5,1390,203,0.15
KANKER,2018,Ragi,red loamy,5.7,44.85,61,1345.3,1336,217,0.16
KANKER,2019,Ragi,red loamy,5.7,44.22,62.75,1501.3,596,78,0.13
KANKER,1998,Ragi,red loamy,5.7,44.22,62.75,1501.3,25900,7400,0.29
KANKER,2000,Ragi,red loamy,5.7,45.24,55.88,1192.4,24445,3252,0.13
KANKER,2001,Ragi,red loamy,5.7,45.69,60.06,1782.3,22747,5519,0.24
KANKER,2002,Ragi,red loamy,5.7,46.24,55.44,1765.3,20020,1615,0.08
KANKER,2003,Ragi,red loamy,5.7,46.76,60,1863.6,20372,5155,0.25
KANKER,2004,Ragi,red loamy,5.7,44.2,64.81,1195.8,19341,3994,0.21
KANKER,2005,Ragi,red loamy,5.7,45.37,61.81,1608.3,20439,3641,0.18
KANKER,2006,Ragi,red loamy,5.7,44.15,64.31,1958.1,18088,1971,0.11
KANKER,2007,Ragi,red loamy,5.7,44.67,61.69,1883.6,18150,4564,0.25
KANKER,2008,Ragi,red loamy,5.7,44.15,63,1674.7,18105,3361,0.19
KANKER,2009,Ragi,red loamy,5.7,45.26,57.69,1409.4,18148,5157,0.28
KANKER,2010,Ragi,red loamy,5.7,46.13,61.5,1564.2,15445,5038,0.33
KANKER,2011,Ragi,red loamy,5.7,42.9,65.62,1344.6,15001,1883,0.13
KANKER,2012,Ragi,red loamy,5.7,46.45,62.06,1368.1,14034,2709,0.19
KANKER,2013,Ragi,red loamy,5.7,46.6,66.25,1591.6,12855,2803,0.22
KANKER,2014,Ragi,red loamy,5.7,45.4,65.12,1550.5,12431,4114,0.33
KANKER,2015,Ragi,red loamy,5.7,45.72,64.25,1221.6,10982,1739,0.16
KANKER,2016,Ragi,red loamy,5.7,44.52,60.75,1814,9711,4969,0.51
KANKER,2017,Ragi,red loamy,5.7,45.52,61.31,1125.5,8518,1530,0.18
KANKER,2018,Ragi,red loamy,5.7,44.85,61,1345.3,6134,2905,0.47
KANKER,2019,Ragi,red loamy,5.7,44.22,62.75,1501.3,3728,1588,0.43
KONDAGAON,2011,Jowar,red loamy,5.65,40.9,69.56,1300.1,113,113,1
KONDAGAON,2012,Jowar,red loamy,5.65,42.75,65.88,1352.8,106,83,0.78
KONDAGAON,2013,Jowar,red loamy,5.65,43.83,70,1540.8,89,58,0.65
KONDAGAON,2014,Jowar,red loamy,5.65,42.01,69.56,1542.8,83,74,0.89
KONDAGAON,2015,Jowar,red loamy,5.65,43.3,69.56,1149.2,84,79,0.94
KONDAGAON,2016,Jowar,red loamy,5.65,42.49,66.38,1645.6,82,121,1.48
KONDAGAON,2017,Jowar,red loamy,5.65,43.48,66.06,1375.4,77,106,1.38
KONDAGAON,2018,Jowar,red loamy,5.65,41.49,66.38,1261.3,41,43,1.05
KONDAGAON,2019,Jowar,red loamy,5.65,42.87,68.25,1774.3,21,35,1.67
KONDAGAON,2011,Maize,red loamy,5.65,40.9,69.56,1300.1,13005,26823,2.06
KONDAGAON,2012,Maize,red loamy,5.65,42.75,65.88,1352.8,13100,26408,2.02
KONDAGAON,2013,Maize,red loamy,5.65,43.83,70,1540.8,13586,31831,2.34
KONDAGAON,2014,Maize,red loamy,5.65,42.01,69.56,1542.8,13934,27892,2
KONDAGAON,2015,Maize,red loamy,5.65,43.3,69.56,1149.2,13796,33596,2.44
KONDAGAON,2016,Maize,red loamy,5.65,42.49,66.38,1645.6,15073,44507,2.95
KONDAGAON,2017,Maize,red loamy,5.65,43.48,66.06,1375.4,15479,45207,2.92
KONDAGAON,2018,Maize,red loamy,5.65,41.49,66.38,1261.3,15859,45154,2.85
KONDAGAON,2019,Maize,red loamy,5.65,42.87,68.25,1774.3,16566,62307,3.76
KONDAGAON,2011,Ragi,red loamy,5.65,40.9,69.56,1300.1,2457,675,0.27
KONDAGAON,2012,Ragi,red loamy,5.65,42.75,65.88,1352.8,2490,741,0.3
KONDAGAON,2013,Ragi,red loamy,5.65,43.83,70,1540.8,2260,569,0.25
KONDAGAON,2014,Ragi,red loamy,5.65,42.01,69.56,1542.8,2233,645,0.29
KONDAGAON,2015,Ragi,red loamy,5.65,43.3,69.56,1149.2,2308,601,0.26
KONDAGAON,2016,Ragi,red loamy,5.65,42.49,66.38,1645.6,2388,811,0.34
KONDAGAON,2017,Ragi,red loamy,5.65,43.48,66.06,1375.4,2402,775,0.32
KONDAGAON,2018,Ragi,red loamy,5.65,41.49,66.38,1261.3,2292,779,0.34
KONDAGAON,2019,Ragi,red loamy,5.65,42.87,68.25,1774.3,1873,690,0.37
KONDAGAON,2011,Ragi,red loamy,5.65,40.9,69.56,1300.1,1229,247,0.2
KONDAGAON,2012,Ragi,red loamy,5.65,42.75,65.88,1352.8,1213,219,0.18
KONDAGAON,2013,Ragi,red loamy,5.65,43.83,70,1540.8,953,174,0.18
KONDAGAON,2014,Ragi,red loamy,5.65,42.01,69.56,1542.8,840,172,0.2
KONDAGAON,2015,Ragi,red loamy,5.65,43.3,69.56,1149.2,784,74,0.09
KONDAGAON,2016,Ragi,red loamy,5.65,42.49,66.38,1645.6,852,258,0.3
KONDAGAON,2017,Ragi,red loamy,5.65,43.48,66.06,1375.4,785,173,0.22
KONDAGAON,2018,Ragi,red loamy,5.65,41.49,66.38,1261.3,698,234,0.34
KONDAGAON,2019,Ragi,red loamy,5.65,42.87,68.25,1774.3,1164,337,0.29
KORBA,2000,Bajra,red yellow,5.31,45.23,49.56,1579.7,7,3,0.43
KORBA,2001,Bajra,red yellow,5.31,45.62,56.38,1429.5,7,3,0.43
KORBA,2002,Bajra,red yellow,5.31,47.1,53.56,1729.7,7,2,0.29
KORBA,2003,Bajra,red yellow,5.31,47.46,58.06,1852.2,7,4,0.57
KORBA,2004,Bajra,red yellow,5.31,44.58,62.06,1254.1,7,2,0.29
KORBA,2005,Bajra,red yellow,5.31,46.28,58.56,1548.4,7,2,0.29
KORBA,2006,Bajra,red yellow,5.31,45.06,58.06,1094.4,7,2,0.29
KORBA,2007,Bajra,red yellow,5.31,45.55,58.69,1193.4,7,2,0.29
KORBA,2008,Bajra,red yellow,5.31,44.63,60.19,1393.9,72,29,0.4
KORBA,2009,Bajra,red yellow,5.31,45.81,53.62,1017.5,9,3,0.33
